id,position,name,first_name,last_name,twitter_username,twitter_followers,age,nationality,height,weight,minutes,goals,assists,saves,rating,team_name,goals_minutes_coeff,saves_minutes_coeff,assists_minutes_coeff,rating_minutes_coeff,titles
107,Goalkeeper,Iñaki Peña,Ignacio,Peña Sotorres,None,,22.0,Spain,184.0,78.0,0,0,0,0,0.0,Barcelona,,,,,4.0
105,Attacker,Sergio Camello,Sergio,Camello Pérez,None,,20.0,Spain,177.0,69.0,0,0,0,0,0.0,Atletico Madrid,,,,,0.0
577,Goalkeeper,Antonio Valera,Antonio,Valera Salmoral,None,,25.0,Spain,187.0,80.0,0,0,0,0,0.0,Huesca,,,,,1.0
578,Defender,Manuel Galán,Manuel,Galán Ubero,None,,23.0,Spain,,,0,0,0,0,0.0,Huesca,,,,,0.0
579,Goalkeeper,Javier Gasca,Javier Rafael,Gasca Biarge,None,,,Spain,,,0,0,0,0,0.0,Huesca,,,,,0.0
580,Defender,Jorge Cofrades,Jorge,Cofrades Escartín,None,,,Spain,,,0,0,0,0,0.0,Huesca,,,,,0.0
103,Midfielder,Toni Moya,Antonio,Moya Vega,None,,23.0,Spain,180.0,78.0,0,0,0,0,0.0,Atletico Madrid,,,,,5.0
474,Defender,K. Sibille,Kevin Leonel,Sibille,None,,23.0,Argentina,183.0,71.0,0,0,0,0,0.0,Valencia,,,,,7.0
239,Defender,Geovanni Barba,Geovanni,Barba Jimenez,None,,20.0,Spain,,,0,0,0,0,0.0,Real Betis,,,,,0.0
100,Defender,Adrián Corral,Adrián,Corral Alciturri,None,,18.0,Spain,,,0,0,0,0,0.0,Atletico Madrid,,,,,0.0
99,Attacker,Óscar Subiela,Óscar,Aranda Subiela,None,,19.0,Spain,,,0,0,0,0,0.0,Real Madrid,,,,,1.0
587,Goalkeeper,Gaizka Campos,Gaizka,Campos Bahíllo,None,,24.0,Spain,189.0,80.0,0,0,0,0,0.0,Valladolid,,,,,0.0
240,Defender,Fran Delgado,Francisco Javier,Delgado Rojano,None,,20.0,Spain,177.0,62.0,0,0,0,0,0.0,Real Betis,,,,,0.0
243,Attacker,Y. Fékir,Yassin,Fékir,None,,24.0,France,,,0,0,0,0,0.0,Real Betis,,,,,0.0
470,Defender,C. Piccini,Cristiano,Piccini,None,,29.0,Italy,189.0,86.0,0,0,0,0,0.0,Valencia,,,,,3.0
253,Goalkeeper,G. Rulli,Gerónimo,Rulli,None,,29.0,Argentina,189.0,84.0,0,0,0,0,0.0,Villarreal,,,,,2.0
97,Goalkeeper,Miguel San Román,Miguel,San Román Ferrándiz,None,,24.0,Spain,189.0,79.0,0,0,0,0,0.0,Atletico Madrid,,,,,1.0
464,Goalkeeper,Cristian Rivero,Cristian,Rivero Sabater,None,,23.0,Spain,188.0,75.0,0,0,0,0,0.0,Valencia,,,,,1.0
95,Midfielder,Vadillo,Álvaro,Vadillo Cifuentes,None,,27.0,Spain,180.0,69.0,0,0,0,0,0.0,Celta Vigo,,,,,1.0
595,Goalkeeper,Samu Pérez,Samuel,Pérez Fariña,None,,24.0,Spain,179.0,69.0,0,0,0,0,0.0,Valladolid,,,,,0.0
596,Defender,Kiko Olivas,Francisco José,Olivas Alba,None,,33.0,Spain,184.0,76.0,0,0,0,0,0.0,Valladolid,,,,,1.0
278,Midfielder,Carlo Adriano,Carlo Adriano,García Prades,None,,20.0,Spain,,,0,0,0,0,0.0,Villarreal,,,,,0.0
